,E,F,R,phi
354,-11.594219207763672,"[[ 4.26605140e-04 -1.05373183e-04 -1.14803936e-06]
 [-4.26599610e-04 -1.05405095e-04  1.18398634e-06]
 [ 3.84472049e-04  1.05392799e-04  1.06478273e-03]
 [-3.84477578e-04  1.05385479e-04 -1.06481870e-03]]","[[-2.02260023e-03 -2.43719508e-02  2.76539071e-06]
 [ 2.02260126e-03 -2.43719529e-02  1.47999724e+00]
 [-6.33140591e-01  8.22489839e-01 -1.92393044e-01]
 [ 6.33140589e-01  8.22489834e-01  1.67239304e+00]]",286.655826192649
355,-11.590704917907715,"[[ 1.0458932e-04 -2.6298569e-05 -4.3469282e-07]
 [-1.0459420e-04 -2.6270862e-05  4.0352560e-07]
 [ 9.4758339e-05  2.6281466e-05  2.6442611e-04]
 [-9.4753457e-05  2.6287964e-05 -2.6439494e-04]]","[[-2.96522670e-03 -2.45956217e-02  5.94140135e-06]
 [ 2.96522782e-03 -2.45956223e-02  1.47999406e+00]
 [-6.26838448e-01  8.27629974e-01 -1.92334108e-01]
 [ 6.26838446e-01  8.27629970e-01  1.67233411e+00]]",287.655826192649
356,-11.588203430175781,"[[ 3.1262040e-04 -7.9998448e-05 -1.6291938e-06]
 [-3.1261210e-04 -8.0044971e-05  1.6814673e-06]
 [ 2.8468101e-04  8.0027283e-05  8.0065388e-04]
 [-2.8468930e-04  8.0016136e-05 -8.0070616e-04]]","[[-3.91830923e-03 -2.48106038e-02  1.03750027e-05]
 [ 3.91831092e-03 -2.48106058e-02  1.47998963e+00]
 [-6.20482432e-01  8.32679809e-01 -1.92498918e-01]
 [ 6.20482431e-01  8.32679806e-01  1.67249892e+00]]",288.655826192649
357,-11.584209442138672,"[[-6.3939544e-04  1.6628287e-04  4.0515683e-06]
 [ 6.3935795e-04  1.6649088e-04 -4.2850597e-06]
 [-5.8534334e-04 -1.6641236e-04 -1.6591906e-03]
 [ 5.8538083e-04 -1.6636138e-04  1.6594242e-03]]","[[-4.82420925e-03 -2.50390881e-02  1.57205183e-05]
 [ 4.82420898e-03 -2.50390797e-02  1.47998427e+00]
 [-6.14060254e-01  8.37703908e-01 -1.92356100e-01]
 [ 6.14060255e-01  8.37703908e-01  1.67235611e+00]]",289.655826192649
358,-11.580740928649902,"[[ 1.9049156e-04 -5.0676037e-05 -1.5479649e-06]
 [-1.9050903e-04 -5.0579707e-05  1.4399667e-06]
 [ 1.7530988e-04  5.0615847e-05  5.0124386e-04]
 [-1.7529240e-04  5.0639897e-05 -5.0113589e-04]]","[[-5.80314434e-03 -2.52426802e-02  2.27512102e-05]
 [ 5.80314430e-03 -2.52426737e-02  1.47997724e+00]
 [-6.07606491e-01  8.42562220e-01 -1.92975544e-01]
 [ 6.07606491e-01  8.42562219e-01  1.67297555e+00]]",290.655826192649
359,-11.577281951904297,"[[ 2.1440591e-04 -5.8032307e-05 -1.8709512e-06]
 [-2.1437925e-04 -5.8177990e-05  2.0341049e-06]
 [ 1.9831037e-04  5.8123685e-05  5.7182705e-04]
 [-1.9833702e-04  5.8086611e-05 -5.7199021e-04]]","[[-6.73908964e-03 -2.54517776e-02  3.06845358e-05]
 [ 6.73908998e-03 -2.54517733e-02  1.47996931e+00]
 [-6.01085409e-01  8.47388790e-01 -1.93367216e-01]
 [ 6.01085409e-01  8.47388789e-01  1.67336722e+00]]",291.655826192649
360,-11.574031829833984,"[[ 1.1613094e-04 -3.2035950e-05 -1.1263228e-06]
 [-1.1610544e-04 -3.2174270e-05  1.2810760e-06]
 [ 1.0797131e-04  3.2123044e-05  3.1407905e-04]
 [-1.0799681e-04  3.2087177e-05 -3.1423380e-04]]","[[-7.67054362e-03 -2.56608643e-02  3.97552169e-05]
 [ 7.67054456e-03 -2.56608630e-02  1.47996024e+00]
 [-5.94513677e-01  8.52138991e-01 -1.93824895e-01]
 [ 5.94513677e-01  8.52138989e-01  1.67382490e+00]]",292.655826192649
361,-11.568652153015137,"[[ 6.9827096e-05 -1.9666455e-05 -7.7515631e-07]
 [-6.9815294e-05 -1.9730071e-05  8.4626618e-07]
 [ 6.5271037e-05  1.9706662e-05  1.9160166e-04]
 [-6.5282838e-05  1.9689864e-05 -1.9167276e-04]]","[[-8.59174461e-03 -2.58669469e-02  4.98778632e-05]
 [ 8.59174492e-03 -2.58669451e-02  1.47995012e+00]
 [-5.87887459e-01  8.56819527e-01 -1.94326084e-01]
 [ 5.87887459e-01  8.56819526e-01  1.67432609e+00]]",293.655826192649
362,-11.564687728881836,"[[-2.7856688e-05  8.1300677e-06  4.7997082e-07]
 [ 2.7897615e-05  7.9110159e-06 -2.3529138e-07]
 [-2.6225176e-05 -7.9910815e-06 -7.7762379e-05]
 [ 2.6184249e-05 -8.0500022e-06  7.7517703e-05]]","[[-9.49254891e-03 -2.60779260e-02  6.08903480e-05]
 [ 9.49255092e-03 -2.60779327e-02  1.47993912e+00]
 [-5.81208421e-01  8.61446457e-01 -1.94727152e-01]
 [ 5.81208420e-01  8.61446454e-01  1.67472714e+00]]",294.655826192649
363,-11.56197452545166,"[[ 6.0944940e-04 -1.7926388e-04 -8.5817210e-06]
 [-6.0944824e-04 -1.7927017e-04  8.5887077e-06]
 [ 5.7596579e-04  1.7926788e-04  1.7230756e-03]
 [-5.7596696e-04  1.7926616e-04 -1.7230826e-03]]","[[-1.04232357e-02 -2.62741674e-02  7.34070226e-05]
 [ 1.04232354e-02 -2.62741587e-02  1.47992658e+00]
 [-5.74489024e-01  8.65946044e-01 -1.95563577e-01]
 [ 5.74489026e-01  8.65946046e-01  1.67556359e+00]]",295.655826192649
364,-11.557293891906738,"[[ 5.7874870e-04 -1.7410265e-04 -9.0072772e-06]
 [-5.7879649e-04 -1.7384876e-04  8.7242415e-06]
 [ 5.4999639e-04  1.7394045e-04  1.6616972e-03]
 [-5.4994860e-04  1.7401096e-04 -1.6614140e-03]]","[[-1.13341425e-02 -2.64725839e-02  8.68161385e-05]
 [ 1.13341466e-02 -2.64726062e-02  1.47991321e+00]
 [-5.67717543e-01  8.70389372e-01 -1.96323704e-01]
 [ 5.67717538e-01  8.70389365e-01  1.67632368e+00]]",296.655826192649
365,-11.553704261779785,"[[ 7.7649369e-05 -2.3710671e-05 -1.1580678e-06]
 [-7.7607336e-05 -2.3932680e-05  1.4054756e-06]
 [ 7.4158859e-05  2.3853036e-05  2.2621501e-04]
 [-7.4200892e-05  2.3790315e-05 -2.2646242e-04]]","[[-1.22169487e-02 -2.66765522e-02  1.00869042e-04]
 [ 1.22169535e-02 -2.66765800e-02  1.47989916e+00]
 [-5.60893123e-01  8.74792591e-01 -1.96898597e-01]
 [ 5.60893117e-01  8.74792581e-01  1.67689857e+00]]",297.655826192649
366,-11.549375534057617,"[[-8.8144833e-04  2.7573973e-04  1.5653981e-05]
 [ 8.8148168e-04  2.7556453e-04 -1.5458749e-05]
 [-8.4719236e-04 -2.7562692e-04 -2.6107393e-03]
 [ 8.4715895e-04 -2.7567733e-04  2.6105440e-03]]","[[-1.30577141e-02 -2.68856315e-02  1.15210647e-04]
 [ 1.30577138e-02 -2.68856249e-02  1.47988478e+00]
 [-5.54009203e-01  8.79181353e-01 -1.97153775e-01]
 [ 5.54009205e-01  8.79181355e-01  1.67715378e+00]]",298.655826192649
367,-11.544330596923828,"[[ 2.2040585e-04 -7.1554736e-05 -5.0013127e-06]
 [-2.2068806e-04 -7.0071605e-05  3.3509057e-06]
 [ 2.1327697e-04  7.0597380e-05  6.6486956e-04]
 [-2.1299477e-04  7.1028961e-05 -6.6321919e-04]]","[[-1.40095643e-02 -2.70601138e-02  1.32624991e-04]
 [ 1.40095652e-02 -2.70601133e-02  1.47986737e+00]
 [-5.47117437e-01  8.83298095e-01 -1.98726310e-01]
 [ 5.47117438e-01  8.83298094e-01  1.67872631e+00]]",299.655826192649
368,-11.538091659545898,"[[-8.3727197e-04  2.7395398e-04  1.6726706e-05]
 [ 8.3725166e-04  2.7406021e-04 -1.6844933e-05]
 [-8.1393961e-04 -2.7402284e-04 -2.5621990e-03]
 [ 8.1395992e-04 -2.7399138e-04  2.5623173e-03]]","[[-1.48328874e-02 -2.72676656e-02  1.48675200e-04]
 [ 1.48328887e-02 -2.72676689e-02  1.47985133e+00]
 [-5.40143336e-01  8.87551871e-01 -1.98987193e-01]
 [ 5.40143335e-01  8.87551870e-01  1.67898719e+00]]",300.655826192649
369,-11.535064697265625,"[[-3.56136676e-04  1.19617587e-04  7.58376473e-06]
 [ 3.56137170e-04  1.19615172e-04 -7.58100896e-06]
 [-3.48206609e-04 -1.19615994e-04 -1.10864057e-03]
 [ 3.48206115e-04 -1.19616758e-04  1.10863778e-03]]","[[-1.57515146e-02 -2.74410557e-02  1.67638027e-04]
 [ 1.57515088e-02 -2.74410126e-02  1.47983232e+00]
 [-5.33156709e-01  8.91546258e-01 -2.00469168e-01]
 [ 5.33156718e-01  8.91546272e-01  1.68046922e+00]]",301.655826192649
370,-11.529160499572754,"[[-7.4519357e-04  2.5577849e-04  1.6761041e-05]
 [ 7.4521039e-04  2.5569042e-04 -1.6663171e-05]
 [-7.3302980e-04 -2.5572107e-04 -2.3597572e-03]
 [ 7.3301297e-04 -2.5574787e-04  2.3596592e-03]]","[[-1.65912731e-02 -2.76355095e-02  1.86017910e-04]
 [ 1.65912742e-02 -2.76355114e-02  1.47981398e+00]
 [-5.26106198e-01  8.95601743e-01 -2.01130806e-01]
 [ 5.26106198e-01  8.95601743e-01  1.68113080e+00]]",302.655826192649
371,-11.525253295898438,"[[-7.2527415e-04  2.5531696e-04  1.7104365e-05]
 [ 7.2526297e-04  2.5537537e-04 -1.7169248e-05]
 [-7.1767665e-04 -2.5535515e-04 -2.3375496e-03]
 [ 7.1768783e-04 -2.5533716e-04  2.3376143e-03]]","[[-1.74800040e-02 -2.78085963e-02  2.06483345e-04]
 [ 1.74800054e-02 -2.78085990e-02  1.47979352e+00]
 [-5.19030925e-01  8.99472489e-01 -2.02518473e-01]
 [ 5.19030925e-01  8.99472489e-01  1.68251847e+00]]",303.655826192649
372,-11.520623207092285,"[[ 6.1536979e-05 -2.2296546e-05 -1.6068685e-06]
 [-6.1564482e-05 -2.2152419e-05  1.4469022e-06]
 [ 6.1293671e-05  2.2202046e-05  2.0206615e-04]
 [-6.1266168e-05  2.2246917e-05 -2.0190618e-04]]","[[-1.83514890e-02 -2.79820968e-02  2.27587430e-04]
 [ 1.83514900e-02 -2.79820973e-02  1.47977241e+00]
 [-5.11911987e-01  9.03286436e-01 -2.03826086e-01]
 [ 5.11911988e-01  9.03286436e-01  1.68382609e+00]]",304.655826192649
373,-11.515377044677734,"[[-1.0602982e-03  3.9179728e-04  2.7567603e-05]
 [ 1.0603261e-03  3.9165068e-04 -2.7404942e-05]
 [-1.0623669e-03 -3.9170086e-04 -3.5434393e-03]
 [ 1.0623389e-03 -3.9174710e-04  3.5432766e-03]]","[[-1.91764369e-02 -2.81634167e-02  2.48512342e-04]
 [ 1.91764381e-02 -2.81634176e-02  1.47975149e+00]
 [-5.04739287e-01  9.07109988e-01 -2.04674214e-01]
 [ 5.04739287e-01  9.07109987e-01  1.68467421e+00]]",305.655826192649
374,-11.510835647583008,"[[-3.9481407e-04  1.5285052e-04  1.3718513e-05]
 [ 3.9584303e-04  1.4743798e-04 -7.7174163e-06]
 [-3.9909050e-04 -1.4928220e-04 -1.3493163e-03]
 [ 3.9806156e-04 -1.5100630e-04  1.3433152e-03]]","[[-2.00551492e-02 -2.83190434e-02  2.71933807e-04]
 [ 2.00551866e-02 -2.83192681e-02  1.47972831e+00]
 [-4.97546573e-01  9.10721999e-01 -2.06379482e-01]
 [ 4.97546528e-01  9.10721923e-01  1.68637924e+00]]",306.655826192649
375,-11.504313468933105,"[[-1.5627194e-04  6.1030238e-05  4.4699359e-06]
 [ 1.5628952e-04  6.0937451e-05 -4.3671171e-06]
 [-1.5858994e-04 -6.0968920e-05 -5.4260663e-04]
 [ 1.5857237e-04 -6.0998769e-05  5.4250378e-04]]","[[-2.09136692e-02 -2.84765524e-02  2.95587893e-04]
 [ 2.09136703e-02 -2.84765540e-02  1.47970441e+00]
 [-4.90312227e-01  9.14284509e-01 -2.07953114e-01]
 [ 4.90312228e-01  9.14284508e-01  1.68795311e+00]]",307.655826192649
376,-11.500499725341797,"[[ 2.3711713e-04 -9.4463365e-05 -6.3453604e-06]
 [-2.3690311e-04 -9.5595809e-05  7.5998819e-06]
 [ 2.4198084e-04  9.5213647e-05  8.3849032e-04]
 [-2.4219486e-04  9.4845534e-05 -8.3974487e-04]]","[[-2.17606831e-02 -2.86323415e-02  3.20167627e-04]
 [ 2.17607350e-02 -2.86326051e-02  1.47968013e+00]
 [-4.83039968e-01  9.17779385e-01 -2.09506456e-01]
 [ 4.83039919e-01  9.17779300e-01  1.68950616e+00]]",308.655826192649
377,-11.49468994140625,"[[ 7.2437152e-04 -2.9860259e-04 -2.2089087e-05]
 [-7.2435488e-04 -2.9869121e-04  2.2187181e-05]
 [ 7.4486138e-04  2.9866144e-04  2.6164900e-03]
 [-7.4487802e-04  2.9863240e-04 -2.6165880e-03]]","[[-2.26054736e-02 -2.87834104e-02  3.45355729e-04]
 [ 2.26054745e-02 -2.87834101e-02  1.47965464e+00]
 [-4.75733713e-01  9.21183711e-01 -2.11168743e-01]
 [ 4.75733714e-01  9.21183711e-01  1.69116874e+00]]",309.655826192649
378,-11.488224983215332,"[[ 3.2370354e-04 -1.3711253e-04 -1.0170811e-05]
 [-3.2367476e-04 -1.3726635e-04  1.0340993e-05]
 [ 3.3514464e-04  1.3721490e-04  1.1932988e-03]
 [-3.3517342e-04  1.3716400e-04 -1.1934690e-03]]","[[-2.34347072e-02 -2.89348587e-02  3.71165363e-04]
 [ 2.34347085e-02 -2.89348605e-02  1.47962884e+00]
 [-4.68390057e-01  9.24532396e-01 -2.12738847e-01]
 [ 4.68390057e-01  9.24532395e-01  1.69273885e+00]]",310.655826192649
379,-11.483715057373047,"[[ 3.3531114e-04 -1.4592065e-04 -1.0938127e-05]
 [-3.3529368e-04 -1.4601440e-04  1.1041793e-05]
 [ 3.4965624e-04  1.4598318e-04  1.2621256e-03]
 [-3.4967370e-04  1.4595187e-04 -1.2622293e-03]]","[[-2.42414163e-02 -2.90891193e-02  3.97164656e-04]
 [ 2.42414171e-02 -2.90891189e-02  1.47960283e+00]
 [-4.61006704e-01  9.27847737e-01 -2.14099646e-01]
 [ 4.61006705e-01  9.27847738e-01  1.69409965e+00]]",311.655826192649
380,-11.477060317993164,"[[-8.7212211e-05  3.9055660e-05  2.9658172e-06]
 [ 8.7216096e-05  3.9034665e-05 -2.9426194e-06]
 [-9.1615089e-05 -3.9041628e-05 -3.3538966e-04]
 [ 9.1611204e-05 -3.9048697e-05  3.3536647e-04]]","[[-2.50517614e-02 -2.92360990e-02  4.24184351e-04]
 [ 2.50517669e-02 -2.92361265e-02  1.47957585e+00]
 [-4.53594082e-01  9.31058021e-01 -2.15649017e-01]
 [ 4.53594077e-01  9.31058012e-01  1.69564899e+00]]",312.655826192649
381,-11.471497535705566,"[[ 3.88843007e-04 -1.79406401e-04 -1.36278495e-05]
 [-3.88850836e-04 -1.79363997e-04  1.35810087e-05]
 [ 4.11495595e-04  1.79378010e-04  1.52850314e-03]
 [-4.11487796e-04  1.79392402e-04 -1.52845634e-03]]","[[-2.58742476e-02 -2.93721837e-02  4.52488154e-04]
 [ 2.58742486e-02 -2.93721849e-02  1.47954751e+00]
 [-4.46156935e-01  9.34133615e-01 -2.17538305e-01]
 [ 4.46156935e-01  9.34133614e-01  1.69753830e+00]]",313.655826192649
382,-11.468052864074707,"[[-4.2227880e-04  2.0012558e-04  1.5299045e-05]
 [ 4.2230697e-04  1.9997185e-04 -1.5129201e-05]
 [-4.5037331e-04 -2.0002236e-04 -1.6971424e-03]
 [ 4.5034516e-04 -2.0007507e-04  1.6969725e-03]]","[[-2.66430048e-02 -2.95244638e-02  4.79786571e-04]
 [ 2.66430065e-02 -2.95244690e-02  1.47952022e+00]
 [-4.38669440e-01  9.37277851e-01 -2.18674149e-01]
 [ 4.38669440e-01  9.37277849e-01  1.69867414e+00]]",314.655826192649
383,-11.461085319519043,"[[ 3.4118111e-05 -1.6663065e-05 -1.2683482e-06]
 [-3.4118799e-05 -1.6659296e-05  1.2641849e-06]
 [ 3.6672383e-05  1.6660530e-05  1.4029327e-04]
 [-3.6671696e-05  1.6661830e-05 -1.4028911e-04]]","[[-2.74453387e-02 -2.96564735e-02  5.09125318e-04]
 [ 2.74453393e-02 -2.96564732e-02  1.47949087e+00]
 [-4.31168044e-01  9.40218439e-01 -2.20514786e-01]
 [ 4.31168046e-01  9.40218443e-01  1.70051479e+00]]",315.655826192649
384,-11.455677032470703,"[[ 1.7826349e-05 -8.8680763e-06 -5.7178482e-07]
 [-1.7790973e-05 -9.0641834e-06  7.8827247e-07]
 [ 1.9278956e-05  9.0002159e-06  7.4855903e-05]
 [-1.9314331e-05  8.9320438e-06 -7.5072392e-05]]","[[-2.82365259e-02 -2.97866363e-02  5.38914948e-04]
 [ 2.82365273e-02 -2.97866393e-02  1.47946109e+00]
 [-4.23635354e-01  9.43094048e-01 -2.22315030e-01]
 [ 4.23635354e-01  9.43094050e-01  1.70231503e+00]]",316.655826192649
385,-11.449728965759277,"[[ 6.3977181e-04 -3.3281068e-04 -2.5142364e-05]
 [-6.3977751e-04 -3.3277858e-04  2.5106943e-05]
 [ 6.9898122e-04  3.3278903e-04  2.7589474e-03]
 [-6.9897546e-04  3.3280023e-04 -2.7589120e-03]]","[[-2.90382298e-02 -2.99050861e-02  5.69959927e-04]
 [ 2.90382300e-02 -2.99050825e-02  1.47943004e+00]
 [-4.16082232e-01  9.45827962e-01 -2.24469820e-01]
 [ 4.16082234e-01  9.45827964e-01  1.70446982e+00]]",317.655826192649
386,-11.446636199951172,"[[ 2.9769845e-04 -1.5893472e-04 -1.1232673e-05]
 [-2.9745320e-04 -1.6031841e-04  1.2758590e-05]
 [ 3.2779865e-04  1.5986990e-04  1.3143502e-03]
 [-3.2804394e-04  1.5938324e-04 -1.3158761e-03]]","[[-2.98060646e-02 -3.00322544e-02  6.00508814e-04]
 [ 2.98060635e-02 -3.00322433e-02  1.47939948e+00]
 [-4.08488683e-01  9.48579458e-01 -2.26158250e-01]
 [ 4.08488686e-01  9.48579463e-01  1.70615826e+00]]",318.655826192649
387,-11.438172340393066,"[[-4.1907281e-04  2.3171608e-04  1.7788849e-05]
 [ 4.1922566e-04  2.3084851e-04 -1.6831702e-05]
 [-4.6613350e-04 -2.3112826e-04 -1.8994911e-03]
 [ 4.6598067e-04 -2.3143634e-04  1.8985339e-03]]","[[-3.05349366e-02 -3.01716481e-02  6.30230271e-04]
 [ 3.05349293e-02 -3.01716007e-02  1.47936972e+00]
 [-4.00850905e-01  9.51380756e-01 -2.27233558e-01]
 [ 4.00850914e-01  9.51380774e-01  1.70723361e+00]]",319.655826192649
388,-11.433700561523438,"[[-2.8867064e-05  1.6450846e-05  1.1965087e-06]
 [ 2.8858911e-05  1.6497628e-05 -1.2480810e-06]
 [-3.2382613e-05 -1.6482576e-05 -1.3418158e-04]
 [ 3.2390766e-05 -1.6465896e-05  1.3423315e-04]]","[[-3.13095887e-02 -3.02817086e-02  6.62655969e-04]
 [ 3.13095898e-02 -3.02817103e-02  1.47933735e+00]
 [-3.93213588e-01  9.53900897e-01 -2.29361342e-01]
 [ 3.93213588e-01  9.53900897e-01  1.70936134e+00]]",320.655826192649
389,-11.429073333740234,"[[ 3.20734631e-04 -1.89554863e-04 -1.39166805e-05]
 [-3.20734398e-04 -1.89556347e-04  1.39183030e-05]
 [ 3.63294326e-04  1.89555867e-04  1.53167557e-03]
 [-3.63294588e-04  1.89555343e-04 -1.53167720e-03]]","[[-3.20803058e-02 -3.03859055e-02  6.95696400e-04]
 [ 3.20803066e-02 -3.03859057e-02  1.47930430e+00]
 [-3.85553060e-01  9.56324943e-01 -2.31596478e-01]
 [ 3.85553061e-01  9.56324945e-01  1.71159648e+00]]",321.655826192649
